0.25,0.33333333333333298,0.5,1,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.20000000000000001
0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.20000000000000001,0.25,0.33333333333333298,0.5,1,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699
0.16666666666666699,0.20000000000000001,0.25,0.33333333333333298,0.5,1,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699
0.16666666666666699,0.16666666666666699,0.16666666666666699,0.20000000000000001,0.25,0.33333333333333298,0.5,1,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699
0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.20000000000000001,0.25,0.33333333333333298,0.5,1,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699
0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.20000000000000001,0.25,0.33333333333333298,0.5,1,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699
0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.20000000000000001,0.25,0.33333333333333298,0.5,1,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699
1,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.20000000000000001,0.25,0.33333333333333298,0.5
0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.20000000000000001,0.25,0.33333333333333298,0.5,1,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699
0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.20000000000000001,0.25,0.33333333333333298,0.5,1,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699,0.16666666666666699
